央  视,#genre#
CCTV发现之旅,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fxzl
4K及影视频道,#genre#
CHC家庭影院,http://171.38.107.33:8282/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,
CHC影迷电影,http://171.38.107.33:8282/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&authid=0
华数电影,http://hmfs.f3322.net:3388/hls/40/index.m3u8
新视觉HD,http://gat.bkpcp.top/ymg.php?id=mlzq
NewTV传奇剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c54_fast_1052_720P_t10/c54_fast_1052_720P_t10.m3u8?d
NewTV搞笑剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_953_1080P_t10/c58_fast_953_1080P_t10.m3u8?d
NewTV古装剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_947_1080P_t10/c58_fast_947_1080P_t10.m3u8?d
NewTV家庭剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c59_fast_999_1080P_t10/c59_fast_999_1080P_t10.m3u8?d
NewTV泰语剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_949_1080P_t10/c58_fast_949_1080P_t10.m3u8?d
NewTV大家剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c58_fast_975_1080P_t10/c58_fast_975_1080P_t10.m3u8?d
NewTV爱情剧场,http://lvbaiducdnct.inter.ptqy.gitv.tv/tslive/c59_fast_967_1080P_t10/c59_fast_967_1080P_t10.m3u8?d
四大名著,https://lvbdcdncmn.inter.71edge.com/tslive/l1/c52_lb_568_300_t10/JuZaYFfgAtgzeXENAS1zAE098-EGizvi9nPyECctaYL6rieOqt7Q1KcZ4FGU4o3UUwpf5CbV_nUsDbQg6NsUgbaKgmctqIUwA_QC1rbrgBQxdxXRLPaFs_72-dTZ9RfNKlNk-q4ijiT_NDcjcHKt9xDb1Eqjc_SZlsuONXiTyrN7Pf0NpHYoo8TtkhTnxhUA1rZTDlGr_OhabLQs7kUhuQmWsru0TSRbLz5HGJh_c3Dyx5K_G39iq69d-esVm-DuOSYw2HZW5BZdIPhr87zSBI2nAkwdKUaqY00Hzz-AXgJ6-Cx--ZL-3uMHEMgiE9SUmFSErHMOhGX8s8ogQkI3lg/11e4badc79479921d33b383ae671d68fc/c52_lb_568_300_t10.m3u8?key=0baa5db205ac0d296684015f97ee400bf&dis_t=1752408227&uuid=6f1d53dc-6873a0a3-45b&qdpv=3&qd_bid=1&qd_sft=0&pv=0.1&cpt=0
一年一度喜剧大赛,https://alicoccdncmnet-hd.inter.71edge.com/tslive/l1/c51_lb_728_300_t10/S2SosBg_68g057-zBj7nmfrgs91iP37_pf6vxKx85ogguLIU3CU8SW_Y7H-1PHvyi99Ii2JFYijxYOei6iZner8QzyvFSNdDHH4HKjClgQKWGTbBdcHKOCHdsU3b1N-BrKiw3S7j3SCX6dyCTs7rcy64zcIPximAOEVgehMq3yBKfCmtJcbxGNJTLBalpWxFnS9TqEPfTjxnpz6YXBKxsqktgAuvSZh0YMwgtqXXpGW4Acf6eDoCMetaXupxvOjeXiYwJ8PWE2EHCz8E5RUSVIkgzqdr0H_UCDMLBgDOxh9Fx5wQklSuDVjds1N736MIdknpyHFEh4FV_aYUv-nsSA/1dd9185f7c7a34c902ab9b23bf6e849c8/c51_lb_728_300_t10.m3u8?key=0baa5db205ac0d2962788b935d5dc8a5c&dis_t=1752408293&random=1&rand_hash=0&uuid=6f1d53dc-6873a0e5-454&qdpv=3&qd_bid=1&qd_sft=0&pv=0.1&cpt=0
战争大片不间断,https://bscdncmnet.inter.71edge.com/tslive/l1/c53_lb_549_300_t10/nyNwfh1_ucKhYKBD_TC9H1cpPSW_kASRIHpzOyCbAlSQKCoa7yX04RS-69HeMU8vCtcLuBJr7PGxskrxih6fuqCnWcqae7adNI637bzmiWKfT_5A6rzyfSZ0MGGLVBTtyXGJSL_WfsYMsulW2MG8itaUpLb_fvhCXnp17W6sSRRqLz0TAntuHJX6Y_vRC2F5yK9Obu3pf-GYMV6g9nu9HxQQtP3HHX0Mv6VU0Jt4MbYOz49rR_krhRY1JjgFrM36_XgKxzRdQ9Z3pV96146JaeZMoAEJa9thzHYsP180Ex4pnwDC-hKCjxCHkeys7slENFpiSFYXlRqpkcxXAM9_Uw/1a38f2e9c9e4c3cce8152b1a430323419/c53_lb_549_300_t10.m3u8?key=0baa5db205ac0d2966049d19ebdc0a20d&dis_t=1752408382&uuid=6f1d53dc-6873a13e-458&qdpv=3&qd_bid=1&qd_sft=0&pv=0.1&cpt=0
苏州电影娱乐,https://live-auth.51kandianshi.com/szgd/csztv4.m3u8
哈尔滨影视,https://stream.hrbtv.net/yspd/sd/live.m3u8
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
苏州4K频道,https://tylive.kan0512.com/norecord/csztv4k_4k.m3u8
各省卫视,#genre#
湖南卫视4K,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南卫视4K,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
浙江卫视4K,https://play-qukan.cztv.com/live/1758879019692345.m3u8
浙江卫视4K,https://bd-xwl.cztv.com/live/channel4k2160p.m3u8
浙江卫视4K,http://ali-xwl.cztv.com/live/channel4k2160p.m3u8
东方卫视4K,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8
北京卫视,http://222.214.208.34:59901/tsfile/live/0122_1.m3u8
北京卫视,http://116.76.254.170:44330/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://222.214.208.34:59901/tsfile/live/0128_1.m3u8
湖南卫视,http://116.76.254.170:44330/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://222.214.208.34:59901/tsfile/live/0124_1.m3u8
浙江卫视,http://116.76.254.170:44330/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://222.214.208.34:59901/tsfile/live/0127_1.m3u8
江苏卫视,http://116.76.254.170:44330/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://222.214.208.34:59901/tsfile/live/0018_1.m3u8
东方卫视,http://116.76.254.170:44330/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://222.214.208.34:59901/tsfile/live/0137_1.m3u8
云南卫视,http://222.214.208.34:59901/tsfile/live/0107_1.m3u8
四川卫视,http://222.214.208.34:59901/tsfile/live/0017_1.m3u8
天津卫视,http://222.214.208.34:59901/tsfile/live/0135_1.m3u8
天津卫视,http://116.76.254.170:44330/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://222.214.208.34:59901/tsfile/live/0130_1.m3u8
安徽卫视,http://116.76.254.170:44330/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://222.214.208.34:59901/tsfile/live/0131_1.m3u8
山东卫视,http://116.76.254.170:44330/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://222.214.208.34:59901/tsfile/live/0125_1.m3u8
广东卫视,http://116.76.254.170:44330/tsfile/live/0125_2.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://222.214.208.34:59901/tsfile/live/0138_1.m3u8
江西卫视,http://116.76.254.170:44330/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://222.214.208.34:59901/tsfile/live/1001_1.m3u8
河北卫视,http://116.76.254.170:44330/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://116.76.254.170:44330/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://222.214.208.34:59901/tsfile/live/0126_1.m3u8
深圳卫视,http://116.76.254.170:44330/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://222.214.208.34:59901/tsfile/live/0132_1.m3u8
湖北卫视,http://116.76.254.170:44330/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://222.214.208.34:59901/tsfile/live/0120_1.m3u8
重庆卫视,http://222.214.208.34:59901/tsfile/live/0142_1.m3u8
重庆卫视,http://116.76.254.170:44330/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
青海卫视,http://222.214.208.34:59901/tsfile/live/1007_1.m3u8
陕西卫视,http://116.76.254.170:44330/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://222.214.208.34:59901/tsfile/live/0113_1.m3u8
山西卫视,http://222.214.208.34:59901/tsfile/live/0114_1.m3u8
吉林卫视,http://116.76.254.170:44330/tsfile/live/0116_2.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://116.76.254.170:44330/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0

安徽卫视,http://38.75.136.137:98/gslb/dsdqpub/ahwshd.m3u8?auth=testpub
北京卫视,http://38.75.136.137:98/gslb/dsdqpub/bjwshd.m3u8?auth=testpub
兵团卫视,http://38.75.136.137:98/gslb/dsdqpub/btws.m3u8?auth=testpub
重庆卫视,http://38.75.136.137:98/gslb/dsdqpub/cqwshd.m3u8?auth=testpub
东方卫视,http://38.75.136.137:98/gslb/dsdqpub/dfwshd.m3u8?auth=testpub
东南卫视,http://38.75.136.137:98/gslb/dsdqpub/dnwshd.m3u8?auth=testpub
广东卫视,http://38.75.136.137:98/gslb/dsdqpub/gdwshd.m3u8?auth=testpub
甘肃卫视,http://38.75.136.137:98/gslb/dsdqpub/gswshd.m3u8?auth=testpub
广西卫视,http://38.75.136.137:98/gslb/dsdqpub/gxwshd.m3u8?auth=testpub
贵州卫视,http://38.75.136.137:98/gslb/dsdqpub/gzwshd.m3u8?auth=testpub
河南卫视,http://38.75.136.137:98/gslb/dsdqpub/hawshd.m3u8?auth=testpub
湖北卫视,http://38.75.136.137:98/gslb/dsdqpub/hbwshd.m3u8?auth=testpub
河北卫视,http://38.75.136.137:98/gslb/dsdqpub/hewshd.m3u8?auth=testpub
黑龙江卫视,http://38.75.136.137:98/gslb/dsdqpub/hljwshd.m3u8?auth=testpub
湖南卫视,http://38.75.136.137:98/gslb/dsdqpub/hnwshd.m3u8?auth=testpub
吉林卫视,http://38.75.136.137:98/gslb/dsdqpub/jlwshd.m3u8?auth=testpub
江苏卫视,http://38.75.136.137:98/gslb/dsdqpub/jswshd.m3u8?auth=testpub
江西卫视,http://38.75.136.137:98/gslb/dsdqpub/jxwshd.m3u8?auth=testpub
辽宁卫视,http://38.75.136.137:98/gslb/dsdqpub/lnwshd.m3u8?auth=testpub
大湾区卫视,http://38.75.136.137:98/gslb/dsdqpub/nfws.m3u8?auth=testpub
大湾区卫视,http://38.75.136.137:98/gslb/dsdqpub/gdgj.m3u8?auth=testpub
内蒙古卫视,http://38.75.136.137:98/gslb/dsdqpub/nmgws.m3u8?auth=testpub
宁夏卫视,http://38.75.136.137:98/gslb/dsdqpub/nxws.m3u8?auth=testpub
青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub
四川卫视,http://38.75.136.137:98/gslb/dsdqpub/scwshd.m3u8?auth=testpub
山东卫视,http://38.75.136.137:98/gslb/dsdqpub/sdwshd.m3u8?auth=testpub
陕西卫视,http://38.75.136.137:98/gslb/dsdqpub/snwshd.m3u8?auth=testpub
三沙卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub
山西卫视,http://38.75.136.137:98/gslb/dsdqpub/sxwshd.m3u8?auth=testpub
深圳卫视,http://38.75.136.137:98/gslb/dsdqpub/szwshd.m3u8?auth=testpub
天津卫视,http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub
新疆卫视,http://38.75.136.137:98/gslb/dsdqpub/xjws.m3u8?auth=testpub
厦门卫视,http://38.75.136.137:98/gslb/dsdqpub/xmws.m3u8?auth=testpub
云南卫视,http://38.75.136.137:98/gslb/dsdqpub/ynwshd.m3u8?auth=testpub
浙江卫视,http://38.75.136.137:98/gslb/dsdqpub/zjwshd.m3u8?auth=testpub

东南卫视,http://218.87.237.105:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://111.8.242.102:9999/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://111.8.242.102:9999/tsfile/live/1097_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://111.8.242.102:9999/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙卫视,http://218.87.237.105:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://111.8.242.102:9999/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://111.8.242.102:9999/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://111.8.242.102:9999/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://218.87.237.105:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://218.87.237.106:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
宁夏卫视,http://218.87.237.105:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://111.8.242.102:9999/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://111.8.242.102:9999/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://218.87.237.105:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://111.8.242.102:9999/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://218.87.237.106:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视,http://111.8.242.102:9999/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
旅游卫视,http://111.8.242.102:9999/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://111.8.242.102:9999/tsfile/live/1070_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://218.87.237.105:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://218.87.237.106:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://218.87.237.106:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://218.87.237.105:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://111.8.242.102:9999/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://218.87.237.105:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://111.8.242.102:9999/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://111.8.242.102:9999/tsfile/live/1098_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://218.87.237.105:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://218.87.237.106:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://218.87.237.106:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://218.87.237.105:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://111.8.242.102:9999/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://111.8.242.102:9999/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://218.87.237.105:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0

苏州4K,https://tylive.kan0512.com/norecord/csztv4k_4k.m3u8
河北4K,https://event.pull.hebtv.com:443/live/live101.m3u8
港澳频道,#genre#
凤凰卫视,http://cdn6.163189.xyz/163189/fhzw#http://171.38.107.33:8282/tsfile/live/1083_1.m3u8?key=txiptv&playlive=1&authid=0#http://111.221.137.234:44330/tsfile/live/0141_2.m3u8?key=txiptv&playlive=0&authid=0#http://183.10.180.36:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0#
http://183.10.180.81:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0#http://183.10.180.192:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0
凤凰资讯,http://cdn6.163189.xyz/163189/fhzx#http://171.38.107.33:8282/tsfile/live/1082_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰卫视香港台,https://cdn6.163189.xyz/163189/fhhk#http://171.38.107.33:8282/tsfile/live/1084_1.m3u8?key=txiptv&playlive=1&authid=0#http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk#http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn#http://203.205.191.53/qctv.fengshows.cn/live/0701phk72.m3u8#https://live.tvfix.org/live/fwxg/2/v4000000/index.m3u8#http://bxtv.3a.ink/api.php?id=fhhk
凤凰卫视电影台,http://221.7.175.154:8445/tsfile/live/1022_1.m3u8#http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8#http://111.227.71.118:7000/rtp/239.254.201.1:5214#http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA#http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA#http://221.7.175.154:8445/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8#https://piccpndks.v.kcdnvip.com/audio/xianggangweishi_2.m3u8#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639#http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
Channel,http://116.77.33.98:44330/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0#http://111.221.137.234:44330/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0#http://home.yixi.pro:10043/udp/239.93.0.157:2194#http://home.yixi.pro:10043/udp/239.93.1.7:2194


安徽地方台,#genre#
安徽经视,http://112.123.243.37:50085/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
安徽经济生活HD,http://202.102.201.244:40022/rtp/238.1.79.44:4464#http://jf.jxx2023.work:40446/tsfile/live/1020_1.m3u8#http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959.flv#http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8
安徽经济生活HD,http://220.180.116.153:6003/rtp/238.1.79.44:4464
安徽经济生活HD,http://114.107.2.162:2000/rtp/238.1.79.44:4464
安徽经济生活HD,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959.flv
安徽公共频道HD,http://202.102.201.244:40022/rtp/238.1.79.43:4456#http://223.241.247.214:85/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0#http://jf.jxx2023.work:40446/tsfile/live/1038_1.m3u8#http://223.241.247.214:9901/tsfile/live/1003_1.m3u8#http://202.102.201.244:40022/rtp/238.1.79.43:4456#http://183.164.33.215:4022/rtp/238.1.79.43:4456
安徽公共频道HD,http://220.180.116.153:6003/rtp/238.1.79.43:4456
安徽公共频道HD,http://36.59.99.66:8999/rtp/238.1.79.43:4456
安徽公共频道HD,http://114.107.2.162:2000/rtp/238.1.79.43:4456
安徽影视频道HD,http://202.102.201.244:40022/rtp/238.1.79.42:4448#http://jf.jxx2023.work:40446/tsfile/live/1147_1.m3u8#http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be.flv
安徽影视频道HD,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
安徽影视频道HD,http://183.164.33.215:4022/rtp/238.1.79.42:4448
安徽影视频道HD,http://220.180.116.153:6003/rtp/238.1.79.42:4448
安徽影视频道HD,http://36.59.99.66:8999/rtp/238.1.79.42:4448
安徽影视频道HD,http://114.107.2.162:2000/rtp/238.1.79.42:4448
安徽综艺体育HD,http://202.102.201.244:40022/rtp/238.1.79.41:4440#http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8#http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv
安徽综艺体育HD,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
安徽综艺体育HD,http://220.180.116.153:6003/rtp/238.1.79.41:4440
安徽综艺体育HD,http://114.107.2.162:2000/rtp/238.1.79.41:4440
安徽综艺体育HD,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv
安徽农业科教HD,http://202.102.201.244:40022/rtp/238.1.79.40:4432#http://202.102.201.244:40022/rtp/238.1.79.40:4432#http://183.164.33.215:4022/rtp/238.1.79.40:4432#
安徽农业科教HD,http://114.98.190.198:2000/rtp/238.1.79.40:4432
安徽农业科教HD,http://220.180.116.153:6003/rtp/238.1.79.40:4432
安徽农业科教HD,http://114.107.2.162:2000/rtp/238.1.79.40:4432
安徽国际频道,http://202.102.201.244:40022/rtp/238.1.78.61:6360#http://183.164.33.215:4022/rtp/238.1.78.61:6360#
安徽国际频道,http://114.98.190.198:2000/rtp/238.1.78.61:6360
安徽国际频道,http://220.180.116.153:6003/rtp/238.1.78.61:6360
安徽国际频道,http://114.107.2.162:2000/rtp/238.1.78.61:6360
黄山新闻综合,http://hslive.hsnewsnet.com/lsdream/hve9Wjs/1000/live.m3u8
黄山新闻综合,http://202.102.201.244:40022/rtp/238.1.78.130:6912
黄山新闻综合,http://183.164.33.215:4022/rtp/238.1.78.130:6912#http://202.102.201.244:40022/rtp/238.1.78.130:6912
黄山新闻综合,http://114.98.190.198:2000/rtp/238.1.78.130:6912
黄山新闻综合,http://36.59.99.66:8999/rtp/238.1.78.130:6912
黄山新闻综合,http://114.107.2.162:2000/rtp/238.1.78.130:6912
黄山文旅频道,http://hslive.hsnewsnet.com/lsdream/iY92ady/1000/live.m3u8#http://202.102.201.244:40022/rtp/238.1.78.131:6920#http://183.164.33.215:4022/rtp/238.1.78.131:6920#
黄山文旅频道,http://202.102.201.244:40022/rtp/238.1.78.131:6920
黄山文旅频道,http://114.98.190.198:2000/rtp/238.1.78.131:6920
黄山文旅频道,http://114.107.2.162:2000/rtp/238.1.78.131:6920
黄山文旅频道,http://36.59.99.66:8999/rtp/238.1.78.131:6920
祁门综合频道,http://202.102.201.244:40022/rtp/238.1.79.14:4224
祁门综合频道,http://183.164.33.215:4022/rtp/238.1.79.14:4224
祁门综合频道,http://114.98.190.198:2000/rtp/238.1.79.14:4224
祁门综合频道,http://220.180.116.153:6003/rtp/238.1.79.14:4224
祁门综合频道,http://114.107.2.162:2000/rtp/238.1.79.14:4224
歙县综合频道,http://202.102.201.244:40022/rtp/238.1.78.200:7472
歙县综合频道,http://202.102.201.244:40022/rtp/238.1.78.200:7472
歙县综合频道,http://114.98.190.198:2000/rtp/238.1.78.200:7472
歙县综合频道,http://36.59.99.66:8999/rtp/238.1.78.200:7472
歙县综合频道,http://114.107.2.162:2000/rtp/238.1.78.200:7472
歙县综合频道,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8?zanhd
休宁新闻综合,http://202.102.201.244:40022/rtp/238.1.79.20:4272
休宁新闻综合,http://202.102.201.244:40022/rtp/238.1.79.20:4272
休宁新闻综合,http://114.98.190.198:2000/rtp/238.1.79.20:4272
休宁新闻综合,http://36.59.99.66:8999/rtp/238.1.79.20:4272
休宁新闻综合,http://114.107.2.162:2000/rtp/238.1.79.20:4272
黟县新闻综合,http://202.102.201.244:40022/rtp/238.1.78.149:7064
黟县新闻综合,http://183.164.33.215:4022/rtp/238.1.78.149:7064
黟县新闻综合,http://114.98.190.198:2000/rtp/238.1.78.149:7064
黟县新闻综合,http://220.180.116.153:6003/rtp/238.1.78.149:7064
黟县新闻综合,http://114.107.2.162:2000/rtp/238.1.78.149:7064
屯溪融媒,http://202.102.201.244:40022/rtp/238.1.79.45:4472
屯溪融媒,http://202.102.201.244:40022/rtp/238.1.79.45:4472#http://183.164.33.215:4022/rtp/238.1.79.45:4472
屯溪融媒,http://114.98.190.198:2000/rtp/238.1.79.45:4472
屯溪融媒,http://36.59.99.66:8999/rtp/238.1.79.45:4472
屯溪融媒,http://114.107.2.162:2000/rtp/238.1.79.45:4472
徽州新闻频道,http://202.102.201.244:40022/rtp/238.1.78.138:6976
徽州新闻频道,http://202.102.201.244:40022/rtp/238.1.78.138:6976
徽州新闻频道,http://114.98.190.198:2000/rtp/238.1.78.138:6976
徽州新闻频道,http://36.59.99.66:8999/rtp/238.1.78.138:6976
徽州新闻频道,http://114.107.2.162:2000/rtp/238.1.78.138:6976
太平电视台,http://202.102.201.244:40022/rtp/238.1.78.199:7464
太平电视台,http://202.102.201.244:40022/rtp/238.1.78.199:7464
太平电视台,http://114.98.190.198:2000/rtp/238.1.78.199:7464
太平电视台,http://36.59.99.66:8999/rtp/238.1.78.199:7464
太平电视台,http://114.107.2.162:2000/rtp/238.1.78.199:7464
绩溪新闻频道,http://202.102.201.244:40022/rtp/238.1.78.218:7616
绩溪新闻频道,http://202.102.201.244:40022/rtp/238.1.78.218:7616
绩溪新闻频道,http://114.98.190.198:2000/rtp/238.1.78.218:7616
绩溪新闻频道,http://36.59.99.66:8999/rtp/238.1.78.218:7616
绩溪新闻频道,http://114.107.2.162:2000/rtp/238.1.78.218:7616
💽纪录片直播,#genre#
航拍中国专场, https://live.ottiptv.cc/huya/22414123
求索岛, https://live.ottiptv.cc/huya/20985858
生存记, https://live.ottiptv.cc/huya/20985861
野外生存, https://live.ottiptv.cc/huya/29886293
去疼片,https://live.ottiptv.cc/huya/15373958
荒野求生,http://lxajh.top/tv/douyu.php?id=9252708
荒野避难所,http://lxajh.top/tv/douyu.php?id=10234334
维塔利在野外,http://lxajh.top/tv/douyu.php?id=9804068
科学黑历史,http://lxajh.top/tv/douyu.php?id=9317739
碎片记,http://lxajh.top/tv/douyu.php?id=9412981
宇宙视界,http://lxajh.top/tv/douyu.php?id=9498354
宇宙探索飞船,http://lxajh.top/tv/douyu.php?id=9456028
大自然纪录片,http://lxajh.top/tv/douyu.php?id=4837387
宇宙纪录片,http://lxajh.top/tv/douyu.php?id=6173973
猫咪纪录片,http://lxajh.top/tv/douyu.php?id=648814
