#This file is automatically generated by https://freetv.fun and is mainly used to test the accuracy of our EPG.
#The following test channels are from public sharing on the Internet.
#freetv.fun does not provide or store any streaming media content.All channels are automatically collected from the network through crawlers, without any manual participation, just for testing purposes. Therefore, we do not guarantee the stability and legality of the channels, nor do we assume corresponding legal responsibilities. All legal responsibilities It should be the responsibility of the user and the source provider.
#If you don't know how to use it, or don't have time to test it, you can download this recommended app for testing.
#https://freetv.fun/app
#Generated on: 2026-08-15 02:00:02 UTC


#這個檔案是由https://freetv.fun自動生成的,僅僅只是用於測試epg的準確性.
#以下的測試頻道均為網路上的公開分享頻道.
#freetv.fun並不提供也不儲存任何的流媒體內容.所有的頻道都是由自動化系統通過網路自動收集而來,並沒有任何人工參與,僅僅只是為了測試.因此我們並不保證頻道的穩定性與合法性,我們也不承擔任何相關的法律責任.所有的法律責任與相關後果應由頻道的使用者與提供者自行承擔.
#如果您不知道如何使用這個檔案,或者並沒有時間進行測試,那麼您可以下載我們推薦的APP來進行測試.
#下載地址為https://freetv.fun/app
#生成時間: 2026-08-15 02:00:02 UTC


綜藝,#genre#
[BD]河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-26.m3u8
[HD]河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-30.m3u8
[BD]河南都市,https://t.freetv.fun/live/he-nan-du-shi.php
[BD]浙江国际,https://t.freetv.fun/live/zhe-jiang-guo-ji.m3u8
[BD]浙江国际,https://t.freetv.fun/live/zhe-jiang-guo-ji-2.m3u8
[HD]浙江国际,https://t.freetv.fun/live/zhe-jiang-guo-ji-3.m3u8
[VGA]浙江国际,https://t.freetv.fun/live/zhe-jiang-guo-ji-9.m3u8
[BD]浙江国际,https://t.freetv.fun/live/zhe-jiang-guo-ji-1.m3u8
[HD]浙江国际,https://t.freetv.fun/live/zhe-jiang-guo-ji-4.m3u8
[BD]浙江国际,https://t.freetv.fun/live/zhe-jiang-guo-ji-5.m3u8
[BD]浙江国际,https://t.freetv.fun/live/zhe-jiang-guo-ji-10.m3u8
[BD]浙江民生,https://t.freetv.fun/live/zhe-jiang-min-sheng-2.m3u8
[BD]浙江民生,https://t.freetv.fun/live/zhe-jiang-min-sheng.m3u8
[BD]浙江民生,https://t.freetv.fun/live/zhe-jiang-min-sheng-3.m3u8
[BD]浙江民生,https://t.freetv.fun/live/zhe-jiang-min-sheng-1.m3u8
[BD]浙江民生,https://t.freetv.fun/live/zhe-jiang-min-sheng-11.m3u8
[BD]浙江民生休闲,https://t.freetv.fun/live/zhe-jiang-min-sheng-xiu-xian-2.m3u8
[VGA]浙江民生休闲,https://t.freetv.fun/live/zhe-jiang-min-sheng-xiu-xian.m3u8
[BD]浙江经济,https://t.freetv.fun/live/zhe-jiang-jing-ji.m3u8
[VGA]浙江经济生活,https://t.freetv.fun/live/zhe-jiang-jing-ji-sheng-huo-1.m3u8
[HD]浙江经济生活,https://t.freetv.fun/live/zhe-jiang-jing-ji-sheng-huo-1.m3u8
[VGA]浙江经济生活,https://t.freetv.fun/live/zhe-jiang-jing-ji-sheng-huo-1-1.m3u8
[BD]浙江经济生活,https://t.freetv.fun/live/zhe-jiang-jing-ji-sheng-huo-3.m3u8
[VGA]浙江经济生活,https://t.freetv.fun/live/zhe-jiang-jing-ji-sheng-huo-4.m3u8
[BD]浙江经济生活,https://t.freetv.fun/live/zhe-jiang-jing-ji-sheng-huo-5.m3u8
[BD]浙江经济生活,https://t.freetv.fun/live/zhe-jiang-jing-ji-sheng-huo-6.m3u8
[BD]浙江经济,https://t.freetv.fun/live/zhe-jiang-jing-ji-1.m3u8
[BD]浙江经济,https://t.freetv.fun/live/zhe-jiang-jing-ji-2.m3u8
[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-3.m3u8
[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-4.m3u8
[HD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-5.m3u8
[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-11.m3u8
[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-14.m3u8
[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-16.m3u8
[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-21.m3u8
[HD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-12.m3u8
[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi.m3u8
[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-1.m3u8
[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-2.m3u8
[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-18.m3u8
[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-23.m3u8
[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-6.m3u8
[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-7.m3u8
[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-8.m3u8
[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-9.m3u8
[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-10.m3u8
[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-13.m3u8
[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-15.m3u8
[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-17.m3u8
[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-19.m3u8
[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-20.m3u8
[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-22.m3u8
[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-24.m3u8
[SD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-25.m3u8
[HD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-26.m3u8
[BD]浙江钱江,https://t.freetv.fun/live/zhe-jiang-qian-jiang-2.m3u8
[HD]浙江钱江,https://t.freetv.fun/live/zhe-jiang-qian-jiang-3.m3u8
[BD]浙江钱江,https://t.freetv.fun/live/zhe-jiang-qian-jiang-1.m3u8
[BD]浙江钱江,https://t.freetv.fun/live/zhe-jiang-qian-jiang-4.m3u8
[VGA]浙江钱江,https://t.freetv.fun/live/zhe-jiang-qian-jiang-6.m3u8
[BD]浙江钱江都市,https://t.freetv.fun/live/zhe-jiang-qian-jiang-du-shi.m3u8
[SD]海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi.m3u8
[BD]海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-1.m3u8
[HD]海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-6.m3u8
[VGA]海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-8.m3u8
[BD]海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-5.m3u8
[BD]海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-3.m3u8
[VGA]海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-7.m3u8
[SD]海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-2.m3u8
[BD]海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-4.m3u8
[SD]海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-9.m3u8
[BD]海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-14.m3u8
[SD]海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-15.m3u8
[BD]海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-16.m3u8
[BD]海峡卫视,https://t.freetv.fun/live/hai-xia-wei-shi.m3u8
[BD]海峡卫视,https://t.freetv.fun/live/hai-xia-wei-shi-1.m3u8
[BD]海峡卫视,https://t.freetv.fun/live/hai-xia-wei-shi-2.m3u8
[BD]海峡卫视,https://t.freetv.fun/live/hai-xia-wei-shi-3.m3u8
[BD]海峡卫视,https://t.freetv.fun/live/hai-xia-wei-shi-4.m3u8
[HD]海峡卫视,https://t.freetv.fun/live/hai-xia-wei-shi-5.m3u8
[BD]海峡卫视,https://t.freetv.fun/live/hai-xia-wei-shi-7.m3u8
[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-7.m3u8
[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-9.m3u8
[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-14.m3u8
[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-16.m3u8
[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-27.m3u8
[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-6.m3u8
[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-26.m3u8
[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-29.m3u8
[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-19.m3u8
[VGA]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi.m3u8
[HD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-1.m3u8
[SD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-2.m3u8
[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-3.m3u8
[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-4.m3u8
[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-5.m3u8
[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-8.m3u8
[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-10.m3u8
[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-11.m3u8
[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-12.m3u8
[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-13.m3u8
[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-15.m3u8
[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-17.m3u8
[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-18.m3u8
[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-25.m3u8
[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-30.m3u8
[SD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-31.m3u8
[BD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-2.m3u8
[BD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-3.m3u8
[BD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-6.m3u8
[BD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-8.m3u8
[BD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-10.m3u8
[BD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-15.m3u8
[BD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-16.m3u8
[BD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-17.m3u8
[SD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi.m3u8
[BD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-7.m3u8
[BD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-13.m3u8
[HD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-4.m3u8
[BD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-5.m3u8
[HD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-9.m3u8
[HD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-11.m3u8
[BD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-12.m3u8
[BD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-14.m3u8
[BD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-20.m3u8
[BD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-24.m3u8
[BD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-26.m3u8
[SD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-29.m3u8
[BD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi-1.m3u8
[BD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi-3.m3u8
[HD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi-5.m3u8
[BD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi-6.m3u8
[BD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi-8.m3u8
[BD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi-12.m3u8
[BD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi-2.m3u8
[BD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi.m3u8
[BD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi-4.m3u8
[BD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi-7.m3u8
[HD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi-9.m3u8
[BD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi-10.php
[BD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi-13.m3u8
[BD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi-15.m3u8
[HD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi-20.m3u8
[BD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi-25.m3u8
[BD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi-26.m3u8
[BD]湖南卫视,https://t.freetv.fun/live/hu-nan-wei-shi-32.m3u8
[BD]潮州综合高清,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing.m3u8
[BD]潮州综合高清,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing-1.m3u8
[BD]潮州综合高清,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing-2.m3u8
[BD]潮州综合高清,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing-3.m3u8
[BD]潮州综合高清,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing-4.m3u8
[BD]潮州综合高清,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing-7.m3u8
[BD]潮州综合高清,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing-13.m3u8
[BD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-1.m3u8
[SD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-9.m3u8
[HD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi.m3u8
[SD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-6.m3u8
[HD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-12.m3u8
[SD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-14.m3u8
[SD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-18.m3u8
[SD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-5.m3u8
[SD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-2.m3u8
[SD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-3.m3u8
[BD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-4.m3u8
[SD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-7.m3u8
[SD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-8.m3u8
[SD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-10.m3u8
[SD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-11.m3u8
[BD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-13.m3u8
[HD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-17.m3u8
[BD]生活时尚,https://t.freetv.fun/live/sheng-huo-shi-shang.m3u8
[HD]眉山丹棱综合,https://t.freetv.fun/live/mei-shan-dan-leng-zong-he.m3u8
[BD]西藏卫视,https://t.freetv.fun/live/xi-cang-wei-shi-5.m3u8
[BD]西藏卫视,https://t.freetv.fun/live/xi-cang-wei-shi-6.m3u8
[BD]西藏卫视,https://t.freetv.fun/live/xi-cang-wei-shi-10.m3u8
[SD]西藏卫视,https://t.freetv.fun/live/xi-cang-wei-shi-2.m3u8
[BD]西藏卫视,https://t.freetv.fun/live/xi-cang-wei-shi-4.m3u8
[SD]西藏卫视,https://t.freetv.fun/live/xi-cang-wei-shi-7.m3u8
[SD]西藏卫视,https://t.freetv.fun/live/xi-cang-wei-shi.m3u8
[SD]西藏卫视,https://t.freetv.fun/live/xi-cang-wei-shi-1.m3u8
[BD]西藏卫视,https://t.freetv.fun/live/xi-cang-wei-shi-3.m3u8
[SD]西藏卫视,https://t.freetv.fun/live/xi-cang-wei-shi-14.m3u8
[BD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-1.m3u8
[BD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-2.m3u8
[BD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-3.m3u8
[BD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-4.m3u8
[BD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-5.m3u8
[BD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-18.m3u8
[BD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-16.m3u8
[BD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi.m3u8
[BD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-6.m3u8
[BD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-7.m3u8
[SD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-8.m3u8
[BD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-9.m3u8
[SD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-10.m3u8
[SD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-11.m3u8
[BD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-12.m3u8
[BD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-13.m3u8
[BD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-14.m3u8
[BD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-15.m3u8
[HD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-19.m3u8
[BD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-21.m3u8
[BD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-23.m3u8
[SD]农林卫视,https://t.freetv.fun/live/nong-lin-wei-shi-1.m3u8
[SD]农林卫视,https://t.freetv.fun/live/nong-lin-wei-shi-2.m3u8
[SD]农林卫视,https://t.freetv.fun/live/nong-lin-wei-shi.m3u8
[SD]农林卫视,https://t.freetv.fun/live/nong-lin-wei-shi-3.m3u8
[HD]农林卫视,https://t.freetv.fun/live/nong-lin-wei-shi-4.m3u8
[BD]中国农林卫视,https://t.freetv.fun/live/zhong-guo-nong-lin-wei-shi.m3u8
[HD]中国农林卫视,https://t.freetv.fun/live/zhong-guo-nong-lin-wei-shi-1.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-1.m3u8
[HD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-2.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-7.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-9.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-12.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-14.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-16.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-13.m3u8
[VGA]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-3.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-5.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-15.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-4.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-6.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-8.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-10.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-17.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-18.m3u8
[HD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-22.m3u8
[HD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-23.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-26.m3u8
[HD]邢台综合,https://t.freetv.fun/live/xing-tai-zong-he.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-1.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-4.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-11.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-17.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi.m3u8
[VGA]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-10.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-21.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-2.m3u8
[SD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-3.m3u8
[SD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-5.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-6.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-7.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-8.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-9.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-13.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-14.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-15.m3u8
[VGA]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-16.m3u8
[VGA]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-18.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-19.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-20.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-22.m3u8
[SD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-24.m3u8
[SD]长春双阳综合,https://t.freetv.fun/live/chang-chun-shuang-yang-zong-he.m3u8
[HD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi.m3u8
[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-6.m3u8
[HD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-7.m3u8
[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-2.m3u8
[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-17.m3u8
[SD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-3.m3u8
[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-4.m3u8
[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-11.m3u8
[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-12-1.m3u8
[HD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-13-1.m3u8
[HD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-14.m3u8
[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-16.m3u8
[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-21.m3u8
[SD]陕西都市青春,https://t.freetv.fun/live/shan-xi-du-shi-qing-chun.m3u8
[HD]陕西都市青春,https://t.freetv.fun/live/shan-xi-du-shi-qing-chun-2.m3u8
[HD]陕西都市青春,https://t.freetv.fun/live/shan-xi-du-shi-qing-chun-3.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-2.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-9.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-11.m3u8
[HD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-23.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-3.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-4.m3u8
[SD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-6.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-7.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-20.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi.m3u8
[HD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-5.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-12.m3u8
[HD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-1.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-8.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-10.m3u8
[SD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-13.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-14.m3u8
[HD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-22.m3u8
兒童,#genre#
[SD]cctv14,https://t.freetv.fun/live/cctv14.m3u8
[BD]cctv14,https://t.freetv.fun/live/cctv14-2.m3u8
[BD]cctv14,https://t.freetv.fun/live/cctv14-4.m3u8
[BD]cctv14,https://t.freetv.fun/live/cctv14-5.m3u8
[BD]cctv14,https://t.freetv.fun/live/cctv14-7.m3u8
[BD]cctv14,https://t.freetv.fun/live/cctv14-8.m3u8
[BD]cctv14,https://t.freetv.fun/live/cctv14-9.m3u8
[BD]cctv14,https://t.freetv.fun/live/cctv14-11.m3u8
[BD]cctv14,https://t.freetv.fun/live/cctv14-16.m3u8
[VGA]cctv14,https://t.freetv.fun/live/cctv14-3.m3u8
[BD]cctv14,https://t.freetv.fun/live/cctv14-10.m3u8
[HD]cctv-14少儿,https://t.freetv.fun/live/cctv-14shao-er.m3u8
[SD]cctv14,https://t.freetv.fun/live/cctv14-1.m3u8
[BD]cctv14,https://t.freetv.fun/live/cctv14-6.m3u8
[HD]cctv14少儿,https://t.freetv.fun/live/cctv14shao-er-1.m3u8
