🇨🇳河南地方,#genre#
世界杯 西班牙VS比利时 沪语回放（陈渤胄） 02:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/631/941/5106631941/media/5106631941_5339192725_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701813734&pid=2028597139&timestamp=20260712220249&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966119389&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701813734&client_ip=171.8.79.254&SecurityKey=20260712220249&promotionId=&mvid=5106631941&mcid=1003&mpid=120000575574&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e8ea3130dea46ce704e019ff942ce145&sv=10004&ct=android
世界杯 西班牙VS比利时 全场回放（鹿中原、乔迁） 02:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/631/942/5106631942/media/5106631942_5339193323_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701813735&pid=2028597139&timestamp=20260712220249&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966119572&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701813735&client_ip=171.8.79.254&SecurityKey=20260712220249&promotionId=&mvid=5106631942&mcid=1003&mpid=120000575574&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=b5701f89793decd11a38bd16501844a9&sv=10004&ct=android
世界杯 西班牙VS比利时 全场回放（AI智慧观赛） 02:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/631/944/5106631944/media/5106631944_5339193082_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701813737&pid=2028597139&timestamp=20260712220249&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966119491&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701813737&client_ip=171.8.79.254&SecurityKey=20260712220249&promotionId=&mvid=5106631944&mcid=1003&mpid=120000575574&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=dc932634472c187348617683e121a728&sv=10004&ct=android
世界杯 西班牙VS比利时 全场回放（智能解说） 02:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/631/945/5106631945/media/5106631945_5339193413_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701813738&pid=2028597139&timestamp=20260712220249&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966119589&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701813738&client_ip=171.8.79.254&SecurityKey=20260712220249&promotionId=&mvid=5106631945&mcid=1003&mpid=120000575574&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=9971db43711b9cb53344cc8e89e7470e&sv=10004&ct=android
NBA 热火VS雄鹿 全场回放（刘沛元） 03:55,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/631/925/5106631925/media/5106631925_5339193499_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701813761&pid=2029000100&timestamp=20260712220249&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966119614&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701813761&client_ip=171.8.79.254&SecurityKey=20260712220249&promotionId=&mvid=5106631925&mcid=1003&mpid=120000582593&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=8d34ddbcf8bcf34c18744f9a8d6ef40a&sv=10004&ct=android
NBA 热火VS雄鹿 全场回放（英文原声） 03:55,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/631/926/5106631926/media/5106631926_5339194548_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701813762&pid=2029000100&timestamp=20260712220250&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966119899&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701813762&client_ip=171.8.79.254&SecurityKey=20260712220250&promotionId=&mvid=5106631926&mcid=1003&mpid=120000582593&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=e43ffe8edadb32f8c18059a074ffa0c2&sv=10004&ct=android
NBA 步行者VS骑士 全场回放（盛哲） 04:25,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/631/931/5106631931/media/5106631931_5339194361_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701813783&pid=2029000111&timestamp=20260712220250&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966119898&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701813783&client_ip=171.8.79.254&SecurityKey=20260712220250&promotionId=&mvid=5106631931&mcid=1003&mpid=120000582596&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=3e4c0dc7256279543831997148df6dc8&sv=10004&ct=android
NBA 步行者VS骑士 全场回放（英文原声） 04:25,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/631/932/5106631932/media/5106631932_5339195041_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701813784&pid=2029000111&timestamp=20260712220250&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966120030&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701813784&client_ip=171.8.79.254&SecurityKey=20260712220250&promotionId=&mvid=5106631932&mcid=1003&mpid=120000582596&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=f477ecc70fcc0ebb983641d445e82aa5&sv=10004&ct=android
NBA 尼克斯VS篮网 全场回放（刘芳宇） 05:55,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/631/938/5106631938/media/5106631938_5339195571_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701813807&pid=2029000105&timestamp=20260712220250&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966120531&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701813807&client_ip=171.8.79.254&SecurityKey=20260712220250&promotionId=&mvid=5106631938&mcid=1003&mpid=120000582595&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=cbd47363f3dfd342441e95d2b5c0f892&sv=10004&ct=android
NBA 尼克斯VS篮网 全场回放（英文原声） 05:55,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/631/939/5106631939/media/5106631939_5339196533_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701813808&pid=2029000105&timestamp=20260712220250&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966120720&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701813808&client_ip=171.8.79.254&SecurityKey=20260712220250&promotionId=&mvid=5106631939&mcid=1003&mpid=120000582595&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=537fe1f19b3b21c1ad6a26fc4fc25e1b&sv=10004&ct=android
NBA 掘金VS火箭 全场回放（邵化谦） 06:25,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/631/995/5106631995/media/5106631995_5339196556_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701813869&pid=2029000643&timestamp=20260712220250&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966120835&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701813869&client_ip=171.8.79.254&SecurityKey=20260712220250&promotionId=&mvid=5106631995&mcid=1003&mpid=120000582599&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=5608ce934d7b704ce335986b2394672b&sv=10004&ct=android
NBA 灰熊VS公牛 全场回放（殷文玉） 07:55,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/631/522/5106631522/media/5106631522_5339199957_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701813831&pid=2029000115&timestamp=20260712220251&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966122811&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701813831&client_ip=171.8.79.254&SecurityKey=20260712220251&promotionId=&mvid=5106631522&mcid=1003&mpid=120000582602&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=419dad99214b98b952235e967342eb79&sv=10004&ct=android
NBA 灰熊VS公牛 全场回放（英文原声） 07:55,http://mgsp.vod.miguvideo.com:8088/depository_eos_wxlz04/asset/zhengshi/5106/631/523/5106631523/media/5106631523_5339201841_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701813832&pid=2029000115&timestamp=20260712220251&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966123788&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701813832&client_ip=171.8.79.254&SecurityKey=20260712220251&promotionId=&mvid=5106631523&mcid=1003&mpid=120000582602&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=d82377b5169b435321ab110cd079c77c&sv=10004&ct=android
APBA匹克球全球总决赛 APBA匹克球公开赛单项总决赛Day 2 2025-2026赛季APBA匹克球公开赛单项总决赛Day2全场回放（赛场原声）（三） 09:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/093/5106632093/media/5106632093_5339220477_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814546&pid=2028597139&timestamp=20260712220251&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966133698&ParentNodeID=-99&assertID=5701814546&client_ip=171.8.79.254&SecurityKey=20260712220251&promotionId=&mvid=5106632093&mcid=1003&mpid=120000582563&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=f605823d4e8d6b185bf62dc6ff0d5785&sv=10004&ct=android
APBA匹克球全球总决赛 APBA匹克球公开赛单项总决赛Day 2 2025-2026赛季APBA匹克球公开赛单项总决赛Day2全场回放（赛场原声）（二） 09:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/026/5106632026/media/5106632026_5339219953_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814487&pid=2028597139&timestamp=20260712220251&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966129751&ParentNodeID=-99&assertID=5701814487&client_ip=171.8.79.254&SecurityKey=20260712220251&promotionId=&mvid=5106632026&mcid=1003&mpid=120000582563&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=c19501acebd2a54712122ac51b2aa21e&sv=10004&ct=android
中国乒协会员联赛 单打半决赛决赛、团体赛第一、二阶段 全场回放（一） 08:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/051/5106632051/media/5106632051_5339205726_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814258&pid=2028597139&timestamp=20260712220251&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966126031&ParentNodeID=-99&assertID=5701814258&client_ip=171.8.79.254&SecurityKey=20260712220251&promotionId=&mvid=5106632051&mcid=1003&mpid=120000582578&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=b886b1e09d4e34f3db86233b469599e7&sv=10004&ct=android
中国乒协会员联赛 单打半决赛决赛、团体赛第一、二阶段 全场回放（二） 08:30,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/052/5106632052/media/5106632052_5339246855_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814446&pid=2028597139&timestamp=20260712220251&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966129479&ParentNodeID=-99&assertID=5701814446&client_ip=171.8.79.254&SecurityKey=20260712220251&promotionId=&mvid=5106632052&mcid=1003&mpid=120000582578&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2a1caef197816f1a25c5277dd0706bd4&sv=10004&ct=android
NBA 猛龙VS凯尔特人 全场回放（蔡凯臣） 08:55,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/027/5106632027/media/5106632027_5339201871_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701813892&pid=2029000107&timestamp=20260712220252&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966124111&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701813892&client_ip=171.8.79.254&SecurityKey=20260712220252&promotionId=&mvid=5106632027&mcid=1003&mpid=120000582605&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=0373844ec4f0804954e828fb9f31912a&sv=10004&ct=android
NBA 猛龙VS凯尔特人 全场回放（英文原声） 08:55,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/028/5106632028/media/5106632028_5339204014_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701813893&pid=2029000107&timestamp=20260712220252&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966124919&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701813893&client_ip=171.8.79.254&SecurityKey=20260712220252&promotionId=&mvid=5106632028&mcid=1003&mpid=120000582605&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=553b186a1b6f2061f9b02cf7c8c1b4b0&sv=10004&ct=android
NBA 湖人VS雷霆 全场回放（徐秦威） 09:55,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/631/658/5106631658/media/5106631658_5339204248_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814267&pid=2029000643&timestamp=20260712220252&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966125279&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701814267&client_ip=171.8.79.254&SecurityKey=20260712220252&promotionId=&mvid=5106631658&mcid=1003&mpid=120000582608&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=13b1ee5733a489a1bbc4bc1928bb7a69&sv=10004&ct=android
NBA 湖人VS雷霆 全场回放（英文原声） 09:55,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/631/687/5106631687/media/5106631687_5339205895_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814268&pid=2029000643&timestamp=20260712220252&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966126091&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701814268&client_ip=171.8.79.254&SecurityKey=20260712220252&promotionId=&mvid=5106631687&mcid=1003&mpid=120000582608&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=5489d4d66eb2fb243e1bb2a54b6e30ef&sv=10004&ct=android
UFC前瞻与回顾 激战前夜：重温康纳 霍洛威 王聪高光时刻 激战前夜全场回放：UFC329特辑（王琰博） 10:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/044/5106632044/media/5106632044_5339205528_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814287&pid=2028597139&timestamp=20260712220252&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966125877&ParentNodeID=-99&assertID=5701814287&client_ip=171.8.79.254&SecurityKey=20260712220252&promotionId=&mvid=5106632044&mcid=1003&mpid=120000582644&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2601b8b60ccf93efcb405a8944bfd4ec&sv=10004&ct=android
UFC前瞻与回顾 激战前夜：重温康纳 霍洛威 王聪高光时刻 激战前夜全场回放：UFC329特辑（赛场原声） 10:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/045/5106632045/media/5106632045_5339207902_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814288&pid=2028597139&timestamp=20260712220252&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966126705&ParentNodeID=-99&assertID=5701814288&client_ip=171.8.79.254&SecurityKey=20260712220252&promotionId=&mvid=5106632045&mcid=1003&mpid=120000582644&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=be2b6ecbfa21593ee46c05f9d84c9c40&sv=10004&ct=android
蒙超联赛 呼和浩特队VS巴彦淖尔队 全场回放 10:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/019/5106632019/media/5106632019_5339206730_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814275&pid=2028597139&timestamp=20260712220253&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966126462&ParentNodeID=-99&assertID=5701814275&client_ip=171.8.79.254&SecurityKey=20260712220253&promotionId=&mvid=5106632019&mcid=1003&mpid=120000582318&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=eda0d17e9e2fff309878778e11146528&sv=10004&ct=android
NBA 太阳VS开拓者 全场回放（邢晨） 10:55,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/039/5106632039/media/5106632039_5339205870_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814295&pid=2029000643&timestamp=20260712220253&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966126057&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701814295&client_ip=171.8.79.254&SecurityKey=20260712220253&promotionId=&mvid=5106632039&mcid=1003&mpid=120000582612&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=b6d2fb01677b9114d8f5ad98e2bb471f&sv=10004&ct=android
NBA 太阳VS开拓者 全场回放（英文原声） 10:55,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/041/5106632041/media/5106632041_5339207793_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814296&pid=2029000643&timestamp=20260712220253&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966126666&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701814296&client_ip=171.8.79.254&SecurityKey=20260712220253&promotionId=&mvid=5106632041&mcid=1003&mpid=120000582612&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=6bfa3398c7964943480d4669bf632471&sv=10004&ct=android
WTA 精彩回顾：穆霍娃 vs 陶森 全场回放 12:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/618/361/5106618361/media/5106618361_5338337806_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701791659&pid=2028597139&timestamp=20260712220253&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965671521&ParentNodeID=-99&assertID=5701791659&client_ip=171.8.79.254&SecurityKey=20260712220253&promotionId=&mvid=5106618361&mcid=1003&mpid=120000580331&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=9eae887c12d7e1352d0ebdeae5a4708c&sv=10004&ct=android
BWF 经典重映-2026新加坡公开赛半决赛 【回放】安洗莹2-1陈雨菲（鸿昆） 12:00,http://mgsp.vod.miguvideo.com:8088/depository_eos_wxlz04/asset/zhengshi/5106/586/906/5106586906/media/5106586906_5337002466_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701758820&pid=2028597139&timestamp=20260712220253&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965069745&ParentNodeID=-99&assertID=5701758820&client_ip=171.8.79.254&SecurityKey=20260712220253&promotionId=&mvid=5106586906&mcid=1003&mpid=120000578350&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=698653504e32a3d8804d86eef9df209d&sv=10004&ct=android
BWF 经典重映-2026新加坡公开赛半决赛 【回放】刘圣书/谭宁2-0白荷娜/李绍希（鸿昆） 12:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/586/905/5106586905/media/5106586905_5337000242_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701758783&pid=2028597139&timestamp=20260712220253&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965068542&ParentNodeID=-99&assertID=5701758783&client_ip=171.8.79.254&SecurityKey=20260712220253&promotionId=&mvid=5106586905&mcid=1003&mpid=120000578350&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=67e1ff292771001ffc62cbeb40e5a7b1&sv=10004&ct=android
BWF 经典重映-2026新加坡公开赛半决赛 【回放】山口茜2-1王祉怡（鸿昆） 12:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/586/903/5106586903/media/5106586903_5336998615_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701758703&pid=2028597139&timestamp=20260712220254&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965068038&ParentNodeID=-99&assertID=5701758703&client_ip=171.8.79.254&SecurityKey=20260712220254&promotionId=&mvid=5106586903&mcid=1003&mpid=120000578350&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=74efb3845e11f253cf8b9beca9dba54a&sv=10004&ct=android
中国自行车运动协会系列赛 2026亚洲自由式小轮车锦标赛 2026中国自行车运动协会系列赛亚洲自由式小轮车锦标赛全场回放（官方解说）（一） 14:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/037/5106632037/media/5106632037_5339208404_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814294&pid=2028597139&timestamp=20260712220254&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966127222&ParentNodeID=-99&assertID=5701814294&client_ip=171.8.79.254&SecurityKey=20260712220254&promotionId=&mvid=5106632037&mcid=1003&mpid=120000582656&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=b501ebd559ea79f1b6392deb64cd31bd&sv=10004&ct=android
中国自行车运动协会系列赛 2026亚洲自由式小轮车锦标赛 2026中国自行车运动协会系列赛亚洲自由式小轮车锦标赛全场回放（官方解说）（二） 14:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/632/071/5106632071/media/5106632071_5339210656_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701814369&pid=2028597139&timestamp=20260712220254&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966128162&ParentNodeID=-99&assertID=5701814369&client_ip=171.8.79.254&SecurityKey=20260712220254&promotionId=&mvid=5106632071&mcid=1003&mpid=120000582656&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=5e53cf6ae18d38403dde824bbd2980df&sv=10004&ct=android
